Id,SalePrice,Overall Qual,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Cars,Central Air,Electrical,Fireplaces,Neighborhood,topqual,price_per_squareft,rooms_per_sq_score,tophoods,good_elec,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,newness
1083,191000,7,1346.0,1504,2,7,2.0,1,SBrkr,1,Blmngtn,1,126.99468085106383,5.369973355454472,3,1,0,0,0,0,2
1620,161500,6,384.0,1384,2,7,2.0,1,SBrkr,1,Gilbert,0,116.6907514450867,5.286822987122302,3,1,0,1,0,0,10
1929,130000,5,1204.0,1411,1,7,1.0,1,SBrkr,1,NAmes,0,92.13323883770376,5.306143802797501,2,1,0,0,0,1,32
1820,132500,5,970.0,970,1,5,2.0,1,SBrkr,0,Sawyer,0,136.5979381443299,5.267858159063328,2,1,0,0,0,1,44
1398,144000,5,864.0,904,1,5,3.0,1,SBrkr,0,Sawyer,0,159.2920353982301,5.1973914479580765,2,1,0,0,0,0,38
2177,141000,5,0.0,2233,2,11,2.0,1,SBrkr,0,Edwards,0,63.14375279892521,5.313205979041787,1,1,0,0,0,1,28
2144,117000,4,385.0,875,1,5,2.0,1,SBrkr,0,CollgCr,0,133.71428571428572,5.1647859739235145,3,1,0,1,0,0,1
2697,84500,6,520.0,754,1,5,0.0,0,SBrkr,0,IDOTRR,0,112.06896551724138,5.015954455573856,1,1,0,1,0,0,24
1403,256000,4,1364.0,1663,1,6,2.0,1,SBrkr,2,ClearCr,0,153.9386650631389,5.6246190099648725,3,1,0,0,0,0,14
596,117500,5,925.0,925,1,5,1.0,1,SBrkr,0,NAmes,0,127.02702702702703,5.220355825078324,2,1,0,0,0,0,44
922,160000,5,728.0,1308,1,7,1.0,1,SBrkr,2,Crawfor,0,122.32415902140673,5.230344382961831,3,1,0,0,0,0,59
2065,187000,5,1240.0,1375,1,6,1.0,1,SBrkr,1,Sawyer,0,136.0,5.434449540872617,2,1,0,1,0,0,9
1710,350000,8,1317.0,2385,2,7,3.0,1,SBrkr,1,NridgHt,1,146.75052410901466,5.831044254267129,4,1,0,0,0,0,4
1034,133000,5,896.0,1792,2,8,2.0,1,SBrkr,0,NAmes,0,74.21875,5.4116460518550396,2,1,0,0,0,1,34
1057,417500,8,2418.0,2464,2,9,3.0,1,SBrkr,1,NridgHt,1,169.43993506493507,5.612316747317191,4,1,0,0,0,0,1
470,175900,7,1386.0,1569,2,7,3.0,1,SBrkr,1,Blmngtn,1,112.10962396430848,5.412283603677719,3,1,0,0,0,0,2
819,323262,9,1555.0,1680,1,8,3.0,1,SBrkr,1,CollgCr,1,192.41785714285714,5.3471075307174685,3,1,0,0,0,0,0
2160,185000,7,1337.0,1337,2,6,2.0,1,SBrkr,0,CollgCr,1,138.36948391922215,5.406424107873888,3,1,0,0,0,0,4
2552,129800,6,816.0,816,1,4,1.0,1,SBrkr,1,NAmes,0,159.0686274509804,5.318119993844216,2,1,0,0,0,0,56
41,220000,7,1541.0,1541,2,7,2.0,1,SBrkr,1,NridgHt,1,142.76443867618428,5.394276686264803,4,1,0,0,0,0,5
742,133000,4,884.0,1573,1,6,1.0,1,SBrkr,0,BrkSide,0,84.5518118245391,5.568980433830223,1,1,0,0,0,0,14
686,133500,4,832.0,1461,2,6,1.0,1,FuseF,0,NAmes,0,91.37577002053388,5.495116942522644,2,0,0,0,0,1,13
314,170000,6,1958.0,2048,3,9,2.0,1,SBrkr,0,Mitchel,0,83.0078125,5.427394408823179,2,1,0,0,0,1,34
1630,168000,6,903.0,1642,2,7,2.0,1,SBrkr,1,Gilbert,0,102.3142509135201,5.457760140957061,3,1,0,1,0,0,13
191,140750,6,738.0,1470,1,6,2.0,1,SBrkr,0,OldTown,0,95.74829931972789,5.501258210544727,1,1,0,0,0,0,16
1626,204000,6,938.0,2299,3,7,2.0,1,SBrkr,1,Gilbert,0,88.73423227490213,5.794319375707868,3,1,0,0,0,0,4
59,222500,7,884.0,2035,2,8,2.0,1,SBrkr,1,Gilbert,1,109.33660933660934,5.53880955619686,3,1,0,0,0,0,9
2632,134500,5,925.0,999,1,6,1.0,1,SBrkr,0,NAmes,0,134.63463463463464,5.1149953094204985,2,1,0,0,0,1,44
1835,214000,8,1378.0,1378,2,6,2.0,1,SBrkr,1,Somerst,1,155.29753265602324,5.436628982345549,4,1,0,0,0,0,3
2675,119900,5,793.0,1118,1,5,2.0,1,SBrkr,1,OldTown,0,107.24508050089446,5.409858741280944,1,1,0,0,0,1,56
1503,118000,4,1440.0,1440,2,8,0.0,0,FuseF,0,Edwards,0,81.94444444444444,5.19295685089021,1,0,0,0,0,1,53
1963,135000,5,1010.0,1134,1,6,1.0,1,SBrkr,0,NAmes,0,119.04761904761905,5.241747015059643,2,1,0,0,0,0,5
1352,207000,6,833.0,1848,1,8,2.0,1,SBrkr,1,BrkSide,0,112.01298701298701,5.442417710521793,1,1,0,1,0,0,8
1519,136500,6,1181.0,1694,2,7,2.0,1,SBrkr,1,SWISU,0,80.57851239669421,5.488937726156687,1,1,1,0,0,0,58
1305,107900,4,901.0,901,1,4,1.0,1,SBrkr,0,OldTown,0,119.7558268590455,5.417210896488447,1,1,0,0,0,0,8
2014,126000,6,861.0,1409,1,6,2.0,1,SBrkr,1,BrkSide,0,89.42512420156139,5.458876042670625,1,1,0,1,0,0,57
1,215000,6,1080.0,1656,1,7,2.0,1,SBrkr,2,NAmes,0,129.83091787439614,5.4662501858898915,2,1,1,0,0,0,50
1052,426000,10,1682.0,2332,2,9,3.0,1,SBrkr,1,NridgHt,1,182.67581475128645,5.557256970134164,4,1,0,0,0,0,0
622,147000,5,1113.0,1113,1,5,1.0,1,SBrkr,1,NAmes,0,132.0754716981132,5.4053764388414445,2,1,0,1,0,0,2
913,147500,6,816.0,1232,1,6,2.0,1,SBrkr,1,Crawfor,0,119.72402597402598,5.32463467486541,3,1,0,0,0,0,9
1058,383000,9,1950.0,1950,2,7,3.0,1,SBrkr,1,NridgHt,1,196.4102564102564,5.629674502502479,4,1,0,0,0,0,1
2348,241500,7,1845.0,1872,2,6,2.0,1,SBrkr,1,NWAmes,1,129.00641025641025,5.7430031878094825,3,1,0,1,0,0,18
1527,147500,6,676.0,1264,1,6,2.0,1,SBrkr,0,Crawfor,0,116.69303797468355,5.350277105478748,3,1,0,0,0,0,13
1011,355000,8,1168.0,2500,3,9,3.0,1,SBrkr,1,StoneBr,1,142.0,5.626821433520073,4,1,0,0,0,0,3
1332,109500,5,784.0,784,1,5,0.0,1,SBrkr,0,BrkSide,0,139.66836734693877,5.054971107916307,1,1,0,1,0,0,58
709,45000,2,0.0,612,1,4,1.0,0,FuseA,0,OldTown,0,73.52941176470588,5.030437921392435,1,0,1,0,0,0,59
209,244400,7,1032.0,2403,2,10,1.0,1,SBrkr,2,ClearCr,1,101.70620058260508,5.481888142742423,3,1,0,0,0,0,60
619,167000,6,1416.0,1644,1,7,2.0,1,SBrkr,2,NAmes,0,101.58150851581509,5.4589774265608115,2,1,0,0,0,1,56
2150,200000,7,860.0,1729,2,7,2.0,1,SBrkr,0,CollgCr,1,115.6737998843262,5.5093883366279774,3,1,0,0,0,0,5
2704,80000,5,830.0,879,1,4,1.0,1,SBrkr,0,SWISU,0,91.01251422070534,5.392490536565286,1,1,0,1,0,0,56
2839,115000,5,864.0,864,1,5,2.0,1,SBrkr,0,Edwards,0,133.10185185185185,5.152134856369956,1,1,0,0,0,1,16
1242,139000,6,1196.0,1196,1,6,1.0,1,FuseA,1,NAmes,0,116.22073578595318,5.294978465282522,2,0,0,1,0,0,52
2714,149500,6,672.0,1400,1,6,2.0,1,SBrkr,1,Sawyer,0,106.78571428571429,5.452468046375295,2,1,0,0,0,1,28
799,108000,4,755.0,1510,1,7,1.0,1,SBrkr,1,Edwards,0,71.52317880794702,5.373954780753657,1,1,0,0,0,1,59
1260,106250,4,0.0,1294,2,7,0.0,0,FuseA,0,OldTown,0,82.1097372488408,5.219583326005533,1,0,0,0,0,1,8
2107,194000,7,1240.0,1240,2,5,3.0,1,SBrkr,0,CollgCr,1,156.4516129032258,5.5134287461649825,3,1,0,0,0,0,1
2486,129500,5,988.0,988,1,6,2.0,1,SBrkr,0,Sawyer,0,131.07287449392712,5.103923228519813,2,1,0,0,0,0,44
1911,126000,5,1560.0,1560,2,8,3.0,1,SBrkr,0,NAmes,0,80.76923076923077,5.272999558563747,2,1,0,0,0,1,39
896,120000,5,1078.0,1368,1,6,1.0,1,FuseA,0,Edwards,0,87.71929824561404,5.429345628954441,1,0,0,0,0,1,59
272,213000,7,1473.0,1484,2,7,2.0,1,SBrkr,0,CollgCr,1,143.5309973045822,5.356586274672012,3,1,0,0,0,0,5
2521,190000,8,1226.0,1226,1,4,2.0,1,SBrkr,1,Greens,1,154.97553017944534,5.725217755376266,3,1,0,0,0,1,26
2324,183500,6,1160.0,1169,2,6,2.0,1,SBrkr,1,Gilbert,0,156.97177074422584,5.2721444922440135,3,1,0,1,0,0,12
1953,172000,7,725.0,1651,2,6,1.0,1,SBrkr,2,NAmes,1,104.17928528164748,5.617376974692073,2,1,0,0,0,1,8
887,100000,4,816.0,816,1,3,1.0,1,SBrkr,1,Edwards,0,122.54901960784314,5.605802066295998,1,1,0,0,0,0,51
1479,218836,7,1564.0,1564,2,6,3.0,1,SBrkr,0,CollgCr,1,139.92071611253198,5.563242451877201,3,1,0,0,0,0,1
1317,163000,6,482.0,1912,2,7,2.0,0,SBrkr,1,OldTown,0,85.2510460251046,5.609994944556034,1,1,0,0,0,0,8
1750,206580,7,1510.0,1525,2,6,2.0,1,SBrkr,1,Gilbert,1,135.46229508196723,5.537990219813457,3,1,0,0,0,0,1
2815,163990,6,728.0,1456,2,8,2.0,1,SBrkr,1,CollgCr,0,112.63049450549451,5.204006687076795,3,1,0,0,0,0,0
2692,116500,5,396.0,1330,1,7,1.0,1,SBrkr,0,IDOTRR,0,87.59398496240601,5.247024072160486,1,1,0,1,0,0,2
1090,188000,7,840.0,1720,2,7,2.0,1,SBrkr,1,Gilbert,1,109.30232558139535,5.504169420752185,3,1,0,0,0,0,5
1912,175000,5,793.0,1280,2,6,2.0,1,SBrkr,1,NAmes,0,136.71875,5.362855887685608,2,1,0,0,0,0,41
1634,182000,8,1166.0,1179,2,5,2.0,1,SBrkr,0,StoneBr,1,154.36810856658184,5.462983988103271,4,1,0,1,0,0,19
1974,103000,5,850.0,960,1,5,2.0,1,SBrkr,0,OldTown,0,107.29166666666667,5.2574953720277815,1,1,0,0,0,1,27
1764,466500,10,2633.0,2633,2,8,3.0,1,SBrkr,2,NoRidge,1,177.17432586403342,5.796437617816474,4,1,0,0,0,0,5
634,149500,6,988.0,988,2,6,1.0,1,SBrkr,0,NAmes,0,151.31578947368422,5.103923228519813,2,1,0,0,0,1,11
1683,142500,7,1061.0,1055,2,4,1.0,1,SBrkr,0,NPkVill,1,135.07109004739337,5.575001684790276,2,1,0,0,0,1,29
2199,136500,5,1290.0,1422,1,6,1.0,1,SBrkr,0,Crawfor,0,95.9915611814346,5.4680601411351315,3,1,0,0,0,1,57
2789,137000,6,630.0,1320,2,5,2.0,1,SBrkr,0,Landmrk,0,103.78787878787878,5.575949103146316,2,1,0,0,0,0,12
1018,226500,7,1675.0,1688,2,6,2.0,1,SBrkr,1,NWAmes,1,134.1824644549763,5.639540205927847,3,1,0,0,0,0,20
14,171500,7,1300.0,1341,1,5,2.0,1,SBrkr,1,Gilbert,1,127.889634601044,5.591732970847578,3,1,0,1,0,0,20
2782,132500,5,911.0,954,1,6,2.0,1,SBrkr,0,CollgCr,0,138.88888888888889,5.0689042022202315,3,1,0,1,0,0,30
2626,87500,3,0.0,1040,2,6,2.0,0,FuseA,0,NAmes,0,84.13461538461539,5.155216522907363,2,0,1,0,0,0,56
1175,223000,7,858.0,1789,2,7,2.0,1,SBrkr,1,Somerst,1,124.65064281721632,5.543501934453406,4,1,0,0,0,0,7
1232,174000,6,1319.0,1537,1,7,2.0,1,SBrkr,1,NAmes,0,113.20754716981132,5.391677594483283,2,1,0,0,0,1,3
2590,142000,5,884.0,884,1,4,1.0,1,SBrkr,0,NAmes,0,160.63348416289594,5.3981627015177525,2,1,0,0,0,0,15
2463,232600,8,1489.0,1489,2,7,2.0,1,SBrkr,1,Somerst,1,156.21222296843519,5.359949883628696,4,1,0,0,0,0,0
2358,181000,6,1040.0,1309,1,5,2.0,1,SBrkr,1,NWAmes,0,138.27349121466767,5.5675808534758,3,1,1,0,0,0,7
2911,151400,6,942.0,2521,2,10,2.0,1,SBrkr,1,MeadowV,0,60.05553351844506,5.529825834193874,1,1,0,1,0,0,33
1699,250000,8,1626.0,1634,2,7,3.0,1,SBrkr,1,NridgHt,1,152.99877600979192,5.452876126364635,4,1,0,0,0,0,1
115,196500,7,980.0,1714,2,7,2.0,1,SBrkr,1,NWAmes,1,114.6441073512252,5.500674950102412,3,1,0,0,0,1,22
1998,185000,7,819.0,2454,2,8,2.0,1,FuseA,1,OldTown,1,75.38712306438468,5.7260330835910205,1,0,0,0,0,1,20
589,113000,6,1216.0,1216,1,5,1.0,1,SBrkr,0,NWAmes,0,92.92763157894737,5.493884150092012,3,1,0,0,0,1,40
1641,392000,8,1419.0,1419,2,7,2.0,1,SBrkr,1,StoneBr,1,276.2508809020437,5.311797528104729,4,1,0,0,0,0,0
2821,127500,6,945.0,980,2,4,0.0,1,SBrkr,0,Edwards,0,130.10204081632654,5.501258210544727,1,1,0,0,0,1,31
1846,177000,6,756.0,1573,2,4,2.0,1,SBrkr,0,Somerst,0,112.52383979656707,5.974445541938387,4,1,0,0,0,0,7
1805,265000,6,1158.0,2443,2,9,3.0,1,SBrkr,1,Somerst,0,108.47318870241506,5.603757493921521,4,1,0,0,0,0,3
1853,312500,8,1220.0,2362,2,8,2.0,1,SBrkr,2,Somerst,1,132.30313293818799,5.687822455077471,4,1,0,0,0,0,9
1321,325000,10,1237.0,2775,3,9,2.0,1,SBrkr,1,OldTown,1,117.11711711711712,5.731181448844316,1,1,0,1,0,0,8
564,275000,8,2014.0,2014,2,6,3.0,1,SBrkr,2,Veenker,1,136.5441906653426,5.816118604050453,4,1,0,1,0,0,29
1771,290000,7,1203.0,2520,2,9,3.0,1,SBrkr,1,NoRidge,1,115.07936507936508,5.634789603169249,4,1,0,0,0,0,12
90,169000,6,1208.0,1494,2,7,2.0,1,SBrkr,2,Sawyer,0,113.11914323962517,5.363302216637449,2,1,0,0,0,0,8
2684,89000,5,616.0,616,1,4,1.0,1,SBrkr,0,BrkSide,0,144.4805194805195,5.0369526024136295,1,1,0,1,0,0,56
13,180400,6,789.0,1465,2,7,2.0,1,SBrkr,1,Gilbert,0,123.13993174061433,5.343700372395855,3,1,0,1,0,0,12
445,284000,8,3206.0,1629,2,7,3.0,1,SBrkr,1,NridgHt,1,174.3400859422959,5.449811459546732,4,1,0,0,0,0,5
1914,114500,5,912.0,912,1,5,1.0,1,FuseA,0,NAmes,0,125.54824561403508,5.206202077640231,2,0,0,0,0,0,49
2811,212900,7,1552.0,1552,2,7,3.0,1,SBrkr,0,CollgCr,1,137.1778350515464,5.401389551687851,3,1,0,0,0,0,0
850,187100,7,1413.0,1430,2,6,2.0,1,SBrkr,0,CollgCr,1,130.83916083916083,5.473670254025898,3,1,0,0,0,0,7
1844,176000,6,729.0,1458,2,5,2.0,1,SBrkr,1,Somerst,0,120.71330589849109,5.675383000134503,4,1,0,1,0,0,8
2225,215000,6,1488.0,1488,2,7,2.0,1,SBrkr,2,Crawfor,0,144.48924731182797,5.3592780663377235,3,1,0,0,0,0,39
1477,185900,7,770.0,1582,2,6,2.0,1,SBrkr,0,CollgCr,1,117.5094816687737,5.574685679099544,3,1,0,0,0,0,4
399,120500,4,864.0,864,1,5,2.0,1,SBrkr,0,NAmes,0,139.46759259259258,5.152134856369956,2,1,0,0,0,1,39
2431,192140,5,732.0,1838,2,7,2.0,1,SBrkr,1,Gilbert,0,104.53754080522307,5.570523153860319,3,1,0,0,0,0,1
1605,130500,5,816.0,816,1,5,1.0,1,SBrkr,1,Mitchel,0,159.9264705882353,5.094976442530006,2,1,0,0,0,0,0
897,98000,4,0.0,1529,2,9,1.0,0,FuseF,0,Edwards,0,64.09417920209287,5.135144628592843,1,0,0,0,0,1,59
1426,475000,9,2271.0,2276,2,7,3.0,1,SBrkr,2,CollgCr,1,208.69947275922672,5.784264646190908,3,1,0,0,0,0,0
2240,67000,5,961.0,1077,1,6,1.0,1,Mix,0,IDOTRR,0,62.20984215413185,5.190175207928333,1,0,0,1,0,0,57
1706,325624,8,1582.0,2161,1,8,3.0,1,SBrkr,1,NridgHt,1,150.68209162424805,5.59888481482705,4,1,0,0,0,0,0
2252,245000,7,1409.0,1409,1,4,2.0,1,SBrkr,1,Mitchel,1,173.88218594748048,5.86434115077879,2,1,0,0,0,0,5
1136,159000,5,1114.0,1114,1,6,2.0,1,SBrkr,0,SawyerW,0,142.72890484739676,5.223952951259174,2,1,0,0,0,0,4
1877,156000,5,1073.0,1073,1,6,2.0,1,SBrkr,0,NAmes,0,145.38676607642125,5.186454273402643,2,1,0,0,0,1,42
424,555000,10,3094.0,2402,2,10,3.0,1,SBrkr,2,NridgHt,1,231.05745212323063,5.481471909645883,4,1,0,0,0,0,1
1182,162500,6,1232.0,1232,2,6,2.0,1,SBrkr,0,Veenker,0,131.89935064935065,5.32463467486541,4,1,0,0,0,1,24
2750,224500,6,1344.0,1440,2,8,4.0,1,SBrkr,0,SawyerW,0,155.90277777777777,5.19295685089021,2,1,0,1,0,0,13
1016,133000,6,1488.0,1488,2,6,2.0,1,SBrkr,1,Gilbert,0,89.38172043010752,5.5134287461649825,3,1,0,1,0,0,58
2436,180000,7,783.0,1509,2,8,2.0,1,SBrkr,1,Gilbert,1,119.28429423459245,5.239760917088013,3,1,0,0,0,0,3
1607,134500,5,845.0,845,1,6,1.0,1,SBrkr,0,Mitchel,0,159.1715976331361,4.947577158129119,2,1,0,1,0,0,3
2337,438780,10,1410.0,2945,3,10,3.0,1,SBrkr,1,StoneBr,1,148.99151103565364,5.685279003091641,4,1,0,0,0,0,0
1233,165000,6,1099.0,1431,1,6,1.0,1,SBrkr,1,NAmes,0,115.30398322851153,5.474369310328396,2,1,0,1,0,0,46
419,100000,5,892.0,892,1,5,1.0,1,SBrkr,0,NAmes,0,112.10762331838565,5.184028220145909,2,1,0,0,0,1,42
633,176000,7,1329.0,1329,1,5,2.0,1,SBrkr,2,NAmes,1,132.43039879608727,5.582744146279145,2,1,0,1,0,0,49
2722,170000,5,1763.0,1779,1,6,2.0,1,SBrkr,1,Sawyer,0,95.5593029792018,5.69204721843778,2,1,0,0,0,1,32
469,174000,7,1373.0,1555,2,7,3.0,1,SBrkr,1,Blmngtn,1,111.89710610932475,5.403320675558021,3,1,0,0,0,0,2
1365,127000,6,768.0,1236,2,6,1.0,1,SBrkr,1,IDOTRR,0,102.75080906148867,5.327876168789581,1,1,0,0,0,1,58
1098,185900,7,831.0,1651,2,7,2.0,1,SBrkr,1,Gilbert,1,112.5984251968504,5.463226294864815,3,1,0,0,0,0,9
711,91300,5,190.0,886,1,4,1.0,1,FuseA,0,OldTown,0,103.04740406320542,5.40042258948519,1,0,0,1,0,0,13
2808,200000,6,1682.0,1700,2,7,2.0,1,SBrkr,0,CollgCr,0,117.6470588235294,5.4924733809889945,3,1,0,0,0,0,3
1959,143000,6,1040.0,1846,2,7,1.0,1,SBrkr,1,NAmes,0,77.46478873239437,5.574866266007485,2,1,0,0,0,0,57
2720,172500,5,1052.0,1920,2,8,2.0,1,SBrkr,1,Sawyer,0,89.84375,5.480638923341991,2,1,0,0,0,0,48
2170,110000,4,1088.0,1088,1,4,2.0,1,SBrkr,0,Edwards,0,101.1029411764706,5.605802066295998,1,1,0,0,0,1,44
603,140000,4,1040.0,1362,1,6,3.0,1,SBrkr,1,NAmes,0,102.79001468428781,5.424950017481403,2,1,0,0,0,1,52
2113,176432,6,1314.0,1314,2,6,2.0,1,SBrkr,1,CollgCr,0,134.2709284627093,5.389071729816501,3,1,0,1,0,0,1
1146,179200,6,1278.0,1294,2,6,2.0,1,SBrkr,0,SawyerW,0,138.48531684698608,5.373734005832791,2,1,0,1,0,0,17
2105,203000,7,1274.0,1274,2,6,2.0,1,SBrkr,0,CollgCr,1,159.34065934065933,5.358157366904054,3,1,0,0,0,0,0
1786,248328,7,1689.0,1689,2,7,3.0,1,SBrkr,0,Somerst,1,147.02664298401422,5.485981767752487,4,1,0,0,0,0,0
961,316500,9,1641.0,1641,2,7,3.0,1,SBrkr,0,Timber,1,192.87020109689215,5.457150942034778,4,1,0,0,0,0,1
1405,125600,7,570.0,1079,1,5,1.0,1,SBrkr,1,Edwards,1,116.40407784986098,5.374352052824034,1,1,0,0,0,1,58
1324,110000,5,984.0,984,1,5,1.0,1,SBrkr,0,OldTown,0,111.78861788617886,5.282187984618153,1,1,0,1,0,0,49
1986,108500,4,960.0,960,1,5,1.0,1,FuseA,0,OldTown,0,113.02083333333333,5.2574953720277815,1,0,0,1,0,0,57
307,55993,5,540.0,1044,1,4,2.0,0,FuseA,0,IDOTRR,0,53.633141762452105,5.564520407322694,1,0,0,0,0,1,58
180,129000,5,1027.0,1633,1,7,1.0,1,SBrkr,1,OldTown,0,78.99571341090018,5.452263943915152,1,1,0,0,0,0,1
2896,176000,6,1112.0,1137,2,5,2.0,1,SBrkr,1,Timber,0,154.79331574318383,5.426710581316436,4,1,0,1,0,0,19
668,154000,6,1380.0,1380,1,6,1.0,1,SBrkr,0,NAmes,0,111.59420289855072,5.438079308923196,2,1,1,0,0,0,46
1582,180000,6,1256.0,1256,2,6,2.0,1,SBrkr,1,Timber,0,143.31210191082803,5.343927877800089,4,1,0,0,0,0,22
2285,134000,5,1142.0,1142,1,6,2.0,1,SBrkr,1,MeadowV,0,117.33800350262698,5.2487769209879005,1,1,0,0,0,1,31
2079,243000,6,1202.0,2158,2,7,2.0,1,SBrkr,1,Edwards,0,112.60426320667284,5.7310269967627665,1,1,0,0,0,1,6
2272,270000,8,1616.0,1629,2,9,3.0,1,SBrkr,1,Timber,1,165.74585635359117,5.198497031265826,4,1,0,0,0,0,4
2250,134000,6,1084.0,1080,1,5,2.0,1,SBrkr,0,Mitchel,0,124.07407407407408,5.375278407684165,2,1,0,0,0,1,24
502,260000,7,1347.0,2646,2,9,3.0,1,SBrkr,1,NoRidge,1,98.26152683295541,5.683579767338681,4,1,0,0,0,0,16
2166,168675,7,738.0,1491,2,7,2.0,1,SBrkr,1,CollgCr,1,113.12877263581488,5.3612921657094255,3,1,0,1,0,0,1
1622,160000,6,392.0,1694,2,7,2.0,1,SBrkr,1,Gilbert,0,94.45100354191263,5.488937726156687,3,1,0,1,0,0,13
1299,95000,5,684.0,1080,1,5,0.0,1,SBrkr,0,OldTown,0,87.96296296296296,5.375278407684165,1,1,0,1,0,0,12
832,173000,6,704.0,1422,2,7,2.0,1,SBrkr,1,CollgCr,0,121.65963431786217,5.313909461307873,3,1,0,0,0,0,3
2470,187750,7,1293.0,1301,2,5,2.0,1,SBrkr,1,Somerst,1,144.31206764027672,5.561450566078405,4,1,0,0,0,0,0
1017,215000,7,791.0,2093,2,7,2.0,1,SBrkr,1,NWAmes,1,102.7233635929288,5.700443573390687,3,1,0,1,0,0,17
1384,120000,5,1073.0,1073,1,6,1.0,1,SBrkr,0,Sawyer,0,111.83597390493942,5.186454273402643,2,1,0,1,0,0,41
1790,249000,7,1494.0,1506,2,7,2.0,1,SBrkr,1,Somerst,1,165.3386454183267,5.371302259304525,4,1,0,0,0,0,1
2530,164500,7,1334.0,1334,2,7,2.0,1,SBrkr,0,NWAmes,1,123.31334332833583,5.250027077420256,3,1,0,1,0,0,39
2893,230000,7,0.0,1295,2,5,1.0,1,SBrkr,0,GrnHill,1,177.6061776061776,5.556828061699537,4,1,0,1,0,0,20
2027,140000,7,672.0,1344,1,6,2.0,0,FuseA,1,OldTown,1,104.16666666666667,5.4116460518550396,1,0,0,1,0,0,17
683,118900,5,732.0,732,1,4,1.0,1,SBrkr,0,NAmes,0,162.43169398907105,5.209486152841421,2,1,0,0,0,1,57
823,239900,8,1468.0,1468,2,6,3.0,1,SBrkr,1,CollgCr,1,163.41961852861036,5.499896739946406,3,1,0,0,0,0,1
2374,146300,6,1069.0,1069,2,4,2.0,1,SBrkr,1,NPkVill,0,136.85687558465855,5.588184549905154,2,1,0,1,0,0,31
1594,124000,5,1040.0,1040,1,6,2.0,1,SBrkr,0,MeadowV,0,119.23076923076923,5.155216522907363,1,1,0,1,0,0,33
2049,130000,5,925.0,999,1,6,1.0,1,SBrkr,0,Sawyer,0,130.13013013013014,5.1149953094204985,2,1,0,0,0,1,44
1813,179000,7,1349.0,1349,2,6,2.0,1,SBrkr,0,SawyerW,1,132.69088213491474,5.415359386979701,2,1,0,0,0,0,6
365,180500,7,1424.0,1442,2,5,2.0,1,SBrkr,0,Gilbert,1,125.17337031900139,5.664348405410794,3,1,0,0,0,0,19
176,80000,4,747.0,747,1,4,1.0,1,SBrkr,0,OldTown,0,107.095046854083,5.229770824012927,1,1,0,0,0,1,60
510,287090,8,1573.0,1578,2,7,3.0,1,SBrkr,1,Somerst,1,181.93282636248415,5.418003352350506,4,1,0,0,0,0,0
1326,97000,5,0.0,882,1,4,1.0,1,FuseA,0,OldTown,0,109.97732426303855,5.395897694886901,1,0,0,1,0,0,52
2423,246990,7,1368.0,1511,2,5,2.0,1,SBrkr,1,Blmngtn,1,163.46128391793513,5.711089049838639,3,1,0,0,0,0,4
1631,154204,6,1302.0,1128,1,6,2.0,1,SBrkr,1,Gilbert,0,136.70567375886526,5.236441962829949,3,1,1,0,0,0,43
1263,186000,7,1312.0,1312,1,6,2.0,1,SBrkr,1,NAmes,1,141.76829268292684,5.3875485002759795,2,1,0,0,0,0,7
1046,111750,5,630.0,1302,2,6,1.0,1,SBrkr,0,BrDale,0,85.82949308755761,5.37989735354046,1,1,0,0,0,1,36
47,500000,9,2846.0,2696,2,10,3.0,1,SBrkr,2,NridgHt,1,185.459940652819,5.596939379038152,4,1,0,0,0,0,6
1424,177439,7,628.0,1356,2,6,2.0,1,SBrkr,1,CollgCr,1,130.8547197640118,5.420534999272286,3,1,0,0,0,0,1
429,335000,9,1104.0,2184,2,10,3.0,1,SBrkr,1,NridgHt,1,153.3882783882784,5.38632824387075,4,1,0,0,0,0,1
1031,205000,7,803.0,1964,2,8,2.0,1,SBrkr,1,NWAmes,1,104.37881873727088,5.503296947234575,3,1,0,0,0,1,32
1635,212000,8,1312.0,1321,1,4,2.0,1,SBrkr,1,StoneBr,1,160.48448145344437,5.799849943402434,4,1,0,1,0,0,17
309,246000,8,1594.0,1646,2,5,2.0,1,SBrkr,1,Crawfor,1,149.453219927096,5.796665468802915,3,1,0,0,0,0,5
1020,181900,7,1260.0,1260,2,6,2.0,1,SBrkr,0,NWAmes,1,144.36507936507937,5.3471075307174685,3,1,0,0,0,1,25
178,130000,5,926.0,1316,1,6,2.0,1,SBrkr,0,OldTown,0,98.78419452887537,5.390592642657207,1,1,0,0,0,1,9
1975,132000,5,264.0,1432,2,7,2.0,1,SBrkr,0,OldTown,0,92.17877094972067,5.320917198465278,1,1,0,0,0,0,5
2096,220000,7,779.0,1958,2,7,2.0,1,SBrkr,1,SawyerW,1,112.35955056179775,5.633768674035142,2,1,0,0,0,0,6
865,236500,8,1753.0,1788,2,7,2.0,1,SBrkr,1,CollgCr,1,132.27069351230426,5.5429428066781465,3,1,0,0,0,0,8
385,263435,8,832.0,1935,2,8,2.0,1,SBrkr,0,Somerst,1,136.1421188630491,5.488421063784046,4,1,0,0,0,0,0
